ENSID,Gene,Chr,mBATcombo_SuSiEx_Start,mBATcombo_SuSiEx_End,SMR_Start,SMR_End,MDD_Start,MDD_End,mBAT_combo_EUR_N06A,mBAT_combo_EUR_N06AA,mBAT_combo_EUR_N06AB,SuSiEx,blood_trait_eSMR,blood_trait_mSMR,blood_trait_pSMR,brainmeta_trait_eSMR,brainmeta_trait_mSMR,brainmeta_trait_sSMR,MDD_GWAS_Nearest_gene,MDD_GWAS_Fine_mapping,MDD_GWAS_Expression,MDD_GWAS_Protein,MDD_GWAS_fastBAT,MDD_GWAS_HMAGMA,MDD_GWAS_PsyOPS
ENSG00000232940,HCG25,6,NA,NA,NA,NA,33217311,33222766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000232969,AP001062.9,21,NA,NA,NA,NA,45759259,45760353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000232982,MTCO1P45,2,NA,NA,NA,NA,156119970,156120236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000233005,AC067959.1,2,NA,NA,NA,NA,21444047,22193831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233008,LINC01725,1,NA,NA,NA,NA,84041459,84326706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233040,FAM204BP,1,NA,NA,NA,NA,197715881,197716581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233064,RP3-380B8.4,6,NA,NA,NA,NA,5851739,5870453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000233101,HOXB-AS3,17,NA,NA,NA,NA,46626992,46683776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000233134,MTND3P17,2,NA,NA,NA,NA,203482007,203482350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233138,RP1-67K17.3,6,NA,NA,NA,NA,143069580,143074896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233153,UBE2E2-DT,3,NA,NA,NA,NA,23236561,23244069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233179,RP11-536P6.3,22,NA,NA,NA,NA,48844702,48847029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233230,AC079807.2,2,NA,NA,NA,NA,48132817,48134949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233242,RP11-220I1.2,9,NA,NA,NA,NA,37112545,37115487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233273,AMMECR1LP1,13,NA,NA,NA,NA,97225913,97226753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233276,GPX1,3,NA,NA,NA,NA,49394609,49396033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
ENSG00000233290,RP11-147G16.1,1,NA,NA,NA,NA,82680904,82726817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233293,RP11-410N8.3,20,NA,NA,NA,NA,31148895,31161690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000233301,OR4C14P,11,NA,NA,NA,NA,55304478,55305400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233311,MTCO1P54,2,NA,NA,NA,NA,203483908,203484619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233366,ZNF90P2,6,NA,NA,NA,NA,28856609,28857683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233425,KRT18P67,9,NA,NA,NA,NA,125599836,125601099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233426,EIF3FP3,2,NA,NA,NA,NA,58478575,58479703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233436,BTBD18,11,NA,NA,NA,NA,57510986,57519253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233471,KRT18P62,22,NA,NA,NA,NA,19245043,19246329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233477,PPIAP38,10,NA,NA,NA,NA,107445141,107445623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233508,PTPRT-DT,20,NA,NA,NA,NA,41818862,41830011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233509,ZNF197-AS1,3,NA,NA,NA,NA,44658620,44666289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233516,RP11-388N2.1,9,NA,NA,NA,NA,120224572,120228538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233529,HCG21,6,NA,NA,NA,NA,30913756,30922639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233569,RP11-500B12.1,9,NA,NA,NA,NA,120410884,120419305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233587,LINC01884,2,NA,NA,NA,NA,22759351,22761160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233595,MTND2P29,1,NA,NA,NA,NA,50482764,50483175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233603,JTBP1,22,NA,NA,NA,NA,41194043,41194289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233607,LINC01392,7,NA,NA,NA,NA,114701591,114871409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233620,USH2A-AS2,1,NA,NA,NA,NA,216245807,216260259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233621,ZC3H12A-DT,1,NA,NA,NA,NA,37920480,37940012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233627,C4A-AS1,6,NA,NA,NA,NA,31967753,31971298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233639,PANTR1,2,NA,NA,NA,NA,105424030,105469641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000233693,PBX1-AS1,1,NA,NA,NA,NA,164738353,164743878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233714,AC012506.2,2,NA,NA,NA,NA,23570525,23574735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000233716,MTFR2P1,2,NA,NA,NA,NA,63459588,63460712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233723,LINC01122,2,NA,NA,NA,NA,58654934,59290901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233778,RP11-777J24.1,8,NA,NA,NA,NA,93156316,93156663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233822,H2BC15,6,27806323,27823487,NA,NA,27806323,27823487,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233823,RP3-443C4.2,6,NA,NA,NA,NA,152134411,152135314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233842,AC062031.1,2,NA,NA,NA,NA,146672658,146688714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233859,ADH5P4,6,NA,NA,NA,NA,66546823,66547947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233875,RP11-61L14.6,1,NA,NA,NA,NA,154551541,154552139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233882,LINC01680,1,NA,NA,NA,NA,191190289,191197597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233888,MTCO2P17,2,NA,NA,NA,NA,203479576,203480252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233891,AC007131.2,2,NA,NA,NA,NA,59465851,59960531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233892,PAIP1P1,6,NA,NA,NA,NA,30154575,30156391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233894,RP4-650F12.2,1,NA,NA,NA,NA,74933879,74935227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233902,XXbac-BPG181B23.6,6,NA,NA,NA,NA,31430505,31431113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233906,RP11-315I14.2,9,NA,NA,NA,NA,23671786,23672397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233910,GTF2F2P2,1,NA,NA,NA,NA,41059305,41060025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233915,UBE2Q2P10,8,NA,NA,NA,NA,87672753,87674150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233916,ZDHHC20P1,6,NA,NA,NA,NA,29675902,29676324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000233934,RPL21P38,2,NA,NA,NA,NA,172443603,172443769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000233954,UQCRHL,1,NA,NA,NA,NA,16133679,16134194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233955,AHCYP3,2,NA,NA,NA,NA,105011460,105012738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000233973,LINC01360,1,NA,NA,NA,NA,73771853,73820934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000233994,GDI2P2,1,NA,NA,NA,NA,72740235,72740842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234006,DDX39B-AS1,6,NA,NA,NA,NA,31510081,31510915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234080,RP11-183G22.1,1,NA,NA,NA,NA,50791803,50792682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234127,TRIM26,6,NA,NA,NA,NA,30152232,30181204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234146,AKAP8P1,9,NA,NA,NA,NA,11011748,11013096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234149,RP11-77G23.2,10,NA,NA,NA,NA,76762813,76784932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234160,RP11-613M10.6,9,NA,NA,NA,NA,37509147,37510296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234189,AC099799.1,2,NA,NA,NA,NA,22539925,22540116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234197,ETV5-AS1,3,NA,NA,NA,NA,185796959,185798736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234207,LINC01830,2,NA,NA,NA,NA,22600466,22704876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234226,NDUFS5P2,1,NA,NA,NA,NA,97049973,97050290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234272,RPL30P2,2,NA,NA,NA,NA,152988069,152988359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234273,AC073071.1,7,NA,NA,NA,NA,109162038,109237223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234323,LINC01505,9,NA,NA,NA,NA,109040673,109367076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000234360,RP11-87N24.1,9,NA,NA,NA,NA,10532145,10532411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234376,UBTFL2,11,NA,NA,NA,NA,89485953,89487143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000234377,OBI1-AS1,13,NA,NA,NA,NA,78493824,79191463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234422,UBE2WP1,1,NA,NA,NA,NA,96884150,96884489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234474,MIR3663HG,10,NA,NA,NA,NA,118918167,118928570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234481,RP4-614N24.1,1,NA,NA,NA,NA,37238741,37241369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234488,RPL27P6,2,NA,NA,NA,NA,63911439,63911844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234527,PCDH9-AS1,13,NA,NA,NA,NA,66878003,66897693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234542,RP11-282I1.2,10,NA,NA,NA,NA,125333743,125343283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234608,MAPKAPK5-AS1,12,NA,NA,NA,NA,112277571,112280706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234617,SNRK-AS1,3,NA,NA,NA,NA,43391136,43393454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234619,RPL7P11,1,NA,NA,NA,NA,8810489,8811146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234667,ACTL11P,3,NA,NA,NA,NA,49910780,49915413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234677,RP11-285A18.2,10,NA,NA,NA,NA,125673090,125691113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000234684,SDCBP2-AS1,20,NA,NA,NA,NA,1306049,1359378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234688,CACNG2-DT,22,NA,NA,NA,NA,37099963,37117517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234722,LINC01287,7,NA,NA,NA,NA,153097005,153111048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000234732,RPEP5,2,NA,NA,NA,NA,162787709,162787976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234741,GAS5,1,NA,NA,NA,NA,173833038,173838020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
ENSG00000234745,HLA-B,6,NA,NA,NA,NA,31321649,31324965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234776,C11orf94,11,NA,NA,NA,NA,45928085,45928833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234816,H2AC5P,6,NA,NA,NA,NA,26044217,26044585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234821,MRPS33P4,20,NA,NA,NA,NA,51127791,51128107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234826,AC003084.2,7,NA,NA,NA,NA,117638912,117644099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000234840,LINC01239,9,NA,NA,NA,NA,22646199,22824212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234880,LINC00163,21,NA,NA,NA,NA,46409779,46414001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234881,PIGFP2,9,NA,NA,NA,NA,126605315,126605965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234902,AC007879.2,2,NA,NA,NA,NA,208051441,208100790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234911,TEX21P,14,NA,NA,NA,NA,64812889,64841384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000234946,SDHCP3,2,NA,NA,NA,NA,24166716,24167221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000234948,LINC01524,20,NA,NA,NA,NA,50827184,51266970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000235016,SEMA3F-AS1,3,NA,NA,NA,NA,50153455,50193518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235020,RP11-109I13.2,10,NA,NA,NA,NA,18523097,18550123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000235047,AC016751.3,2,NA,NA,NA,NA,176762064,176768960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235058,ZMYND10-AS1,3,NA,NA,NA,NA,50378537,50383128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235079,ZRANB2-AS1,1,NA,NA,NA,NA,71514538,71532867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235096,RP11-83A16.1,1,NA,NA,NA,NA,246196853,246198905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235102,ADI1P1,20,NA,NA,NA,NA,39959763,39960300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000235106,BRD3OS,9,NA,NA,NA,NA,136890561,136899788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235109,ZSCAN31,6,NA,NA,NA,NA,28292470,28324048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000235120,BSN-AS1,3,NA,NA,NA,NA,49677916,49679202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000235133,RPL35AP22,9,NA,NA,NA,NA,120447532,120447866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235138,RP11-374P20.4,9,NA,NA,NA,NA,136919412,136923927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235159,LINC02939,22,NA,NA,NA,NA,46463236,46465771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000235217,TSPY26P,20,NA,NA,NA,NA,30774280,30778330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235221,LINC00383,13,NA,NA,NA,NA,69885465,69896233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235236,RP13-131K19.1,3,NA,NA,NA,NA,49017351,49021418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235238,SUMO2P1,6,NA,NA,NA,NA,29603837,29604120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235243,AC093716.1,7,NA,NA,NA,NA,84477193,84477569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235251,RP11-384B12.2,1,NA,NA,NA,NA,87510618,87511554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235257,ITGA9-AS1,3,NA,NA,NA,NA,37786923,37903271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235264,RPL5P28,10,NA,NA,NA,NA,134958116,134958808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235272,RAMACL,6,NA,NA,NA,NA,166999612,166999965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000235281,RP11-526P5.2,10,NA,NA,NA,NA,2543975,2609431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
